order_id,quantity,item_name,choice_description,price_numeric,price_per_item,Coke,date
1095,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-20
1095,1,Izze,[Blackberry],3.39,3.39,False,2018-01-20
1095,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese]]",8.99,8.99,False,2018-01-20
1096,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-05
1096,1,Chips and Guacamole,,3.99,3.99,False,2018-01-05
1097,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-19
1097,1,Chips,,2.15,2.15,False,2018-01-19
1097,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",8.75,8.75,False,2018-01-19
1097,1,Chips and Guacamole,,4.45,4.45,False,2018-01-19
1097,2,Canned Soft Drink,[Diet Coke],2.7,1.25,True,2018-01-19
1098,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Guacamole]]",11.48,11.48,False,2018-01-07
1098,1,Canned Soda,[Sprite],1.09,1.09,False,2018-01-07
1099,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-17
1099,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-17
1100,2,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]",16.98,8.49,False,2018-01-27
1101,1,Chips and Guacamole,,3.99,3.99,False,2018-01-21
1101,1,Veggie Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-21
1101,1,Canned Soda,[Sprite],1.09,1.09,False,2018-01-21
1102,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",8.75,8.75,False,2018-01-19
1102,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-19
1102,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans]]",8.75,8.75,False,2018-01-19
1103,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]",8.75,8.75,False,2018-01-29
1103,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-29
1103,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-29
1104,1,Chicken Bowl,"[Fresh Tomato Salsa, [Cheese, Guacamole, Sour Cream, Fajita Vegetables, Rice]]",11.25,11.25,False,2018-01-14
1104,1,Chips,,2.15,2.15,False,2018-01-14
1105,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-16
1105,1,Chips and Guacamole,,4.45,4.45,False,2018-01-16
1106,1,Chips and Guacamole,,4.45,4.45,False,2018-01-10
1106,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25,9.25,False,2018-01-10
1106,1,Barbacoa Crispy Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-10
1107,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75,11.75,False,2018-01-02
1107,1,Chips,,2.15,2.15,False,2018-01-02
1108,1,Carnitas Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-12
1108,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-12
1109,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-23
1109,1,6 Pack Soft Drink,[Diet Coke],6.49,6.49,True,2018-01-23
1110,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,False,2018-01-21
1110,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-21
1110,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-21
1111,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]",10.98,10.98,False,2018-01-19
1111,1,Chips and Guacamole,,3.99,3.99,False,2018-01-19
1112,1,Bottled Water,,1.5,1.5,False,2018-01-19
1112,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",9.25,9.25,False,2018-01-19
1112,1,Chips,,2.15,2.15,False,2018-01-19
1113,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",8.75,8.75,False,2018-01-30
1113,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-30
1114,1,Steak Salad Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.89,11.89,False,2018-01-01
1114,1,Chips and Guacamole,,4.45,4.45,False,2018-01-01
1114,1,Bottled Water,,1.5,1.5,False,2018-01-01
1114,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-01
1115,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-10
1115,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-10
1115,1,Chips and Guacamole,,4.45,4.45,False,2018-01-10
1116,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25,11.25,False,2018-01-24
1116,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-24
1117,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49,8.49,False,2018-01-06
1117,1,Canned Soda,[Diet Dr. Pepper],1.09,1.09,False,2018-01-06
1117,1,Bottled Water,,1.09,1.09,False,2018-01-06
1117,1,Side of Chips,,1.69,1.69,False,2018-01-06
1118,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-28
1118,1,Nantucket Nectar,[Apple],3.39,3.39,False,2018-01-28
1119,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-02
1119,1,Side of Chips,,1.69,1.69,False,2018-01-02
1120,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-03
1120,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-03
1121,3,Bottled Water,,3.27,1.09,False,2018-01-06
1121,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce]]",8.99,8.99,False,2018-01-06
1122,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-24
1122,1,Canned Soda,[Coca Cola],1.09,1.09,False,2018-01-24
1123,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-07
1123,1,Side of Chips,,1.69,1.69,False,2018-01-07
1124,1,Chips and Guacamole,,3.99,3.99,False,2018-01-24
1124,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream]]",8.49,8.49,False,2018-01-24
1124,1,Canned Soda,[Coca Cola],1.09,1.09,False,2018-01-24
1125,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,False,2018-01-16
1125,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,False,2018-01-16
1126,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-09
1126,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]",8.75,8.75,False,2018-01-09
1127,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-23
1127,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-23
1128,1,Nantucket Nectar,[Peach Orange],3.39,3.39,False,2018-01-01
1128,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-01
1128,1,Steak Soft Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]]",8.99,8.99,False,2018-01-01
1128,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-01
1129,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-21
1129,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-21
1130,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",9.25,9.25,False,2018-01-11
1130,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]",9.25,9.25,False,2018-01-11
1131,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Cheese, Lettuce]]",8.99,8.99,False,2018-01-22
1131,1,Chips and Guacamole,,3.99,3.99,False,2018-01-22
1131,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2.39,False,2018-01-22
1132,1,Veggie Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-11
1132,1,Canned Soda,[Diet Coke],1.09,1.09,True,2018-01-11
1132,1,Veggie Soft Tacos,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-11
1133,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-28
1133,1,Nantucket Nectar,[Apple],3.39,3.39,False,2018-01-28
1134,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-28
1134,1,Canned Soft Drink,[Diet Coke],1.35,1.25,True,2018-01-28
1135,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-28
1135,1,Chips and Guacamole,,3.99,3.99,False,2018-01-28
1136,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-06
1136,2,Chips and Guacamole,,8.9,4.45,False,2018-01-06
1136,1,6 Pack Soft Drink,[Diet Coke],6.49,6.49,True,2018-01-06
1137,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-17
1137,1,Steak Crispy Tacos,"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]",9.25,9.25,False,2018-01-17
1138,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-02
1138,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-02
1139,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-06
1139,1,Canned Soft Drink,[Sprite],1.25,1.25,False,2018-01-06
1140,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-26
1140,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Pinto Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-26
1140,1,Chips and Guacamole,,4.45,4.45,False,2018-01-26
1140,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-26
1141,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-24
1141,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-24
1141,1,Chips,,2.15,2.15,False,2018-01-24
1142,2,Steak Crispy Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",17.98,8.99,False,2018-01-13
1142,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-13
1143,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",8.75,8.75,False,2018-01-19
1143,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-19
1143,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-19
1144,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-19
1144,1,Bottled Water,,1.5,1.5,False,2018-01-19
1144,1,Bottled Water,,1.5,1.5,False,2018-01-19
1145,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans]]",8.75,8.75,False,2018-01-05
1145,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,False,2018-01-05
1146,1,Carnitas Burrito,"[Fresh Tomato (Mild), [Lettuce, Black Beans, Guacamole, Rice, Sour Cream, Cheese]]",11.08,11.08,False,2018-01-21
1147,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-26
1147,1,Side of Chips,,1.69,1.69,False,2018-01-26
1148,1,Carnitas Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-29
1148,1,Side of Chips,,1.69,1.69,False,2018-01-29
1149,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Guacamole]]",10.98,10.98,False,2018-01-03
1149,1,Chips and Guacamole,,3.99,3.99,False,2018-01-03
1149,1,Izze,[Blackberry],3.39,3.39,False,2018-01-03
1150,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]",11.75,11.75,False,2018-01-01
1150,1,Chips,,2.15,2.15,False,2018-01-01
1151,1,Steak Burrito,"[Fresh Tomato Salsa, [Sour Cream, Rice, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-01
1151,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-01
1152,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-23
1152,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, Cheese]",8.75,8.75,False,2018-01-23
1153,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-17
1153,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-17
1154,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-04
1154,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-04
1154,1,Chips and Guacamole,,4.45,4.45,False,2018-01-04
1155,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-16
1155,1,Canned Soft Drink,[Diet Coke],1.35,1.25,True,2018-01-16
1156,2,Canned Soda,[Coca Cola],2.18,1.09,False,2018-01-04
1156,2,Canned Soda,[Sprite],2.18,1.09,False,2018-01-04
1156,1,Chips and Roasted Chili-Corn Salsa,,2.39,2.39,False,2018-01-04
1156,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa (Medium), [Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-04
1156,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-04
1156,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-04
1157,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-04
1157,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-04
1158,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-19
1158,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-19
1159,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-02
1159,1,Chips and Guacamole,,4.45,4.45,False,2018-01-02
1159,1,Chips,,2.15,2.15,False,2018-01-02
1160,1,Chicken Bowl,"[Fresh Tomato (Mild), [Rice, Sour Cream, Cheese]]",8.19,8.19,False,2018-01-23
1160,1,Chicken Bowl,"[Fresh Tomato (Mild), [Guacamole, Rice]]",10.58,10.58,False,2018-01-23
1161,1,Chips and Guacamole,,4.45,4.45,False,2018-01-16
1161,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25,9.25,False,2018-01-16
1162,1,Bottled Water,,1.09,1.09,False,2018-01-13
1162,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce]]",8.99,8.99,False,2018-01-13
1163,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-14
1163,1,Bottled Water,,1.5,1.5,False,2018-01-14
1164,1,Carnitas Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-18
1164,1,Chips and Guacamole,,3.99,3.99,False,2018-01-18
1165,1,Chips and Guacamole,,4.45,4.45,False,2018-01-28
1165,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75,11.75,False,2018-01-28
1165,1,Chips,,2.15,2.15,False,2018-01-28
1166,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-01
1166,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-01
1166,1,Chips and Guacamole,,4.45,4.45,False,2018-01-01
1167,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",8.75,8.75,False,2018-01-05
1167,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,False,2018-01-05
1167,3,Chips,,6.45,2.15,False,2018-01-05
1167,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-05
1168,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-13
1168,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-13
1169,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-26
1169,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-26
1170,2,Chicken Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",21.96,10.98,False,2018-01-24
1170,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese]]",8.99,8.99,False,2018-01-24
1170,3,Side of Chips,,5.07,1.6900000000000002,False,2018-01-24
1170,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-24
1171,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25,9.25,False,2018-01-11
1171,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25,11.25,False,2018-01-11
1171,1,Chips and Guacamole,,4.45,4.45,False,2018-01-11
1172,1,Nantucket Nectar,[Peach Orange],3.39,3.39,False,2018-01-18
1172,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-18
1173,1,Carnitas Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-22
1173,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-22
1174,2,Chicken Burrito,"[Fresh Tomato Salsa, [Cheese, Rice, Black Beans, Lettuce]]",17.5,8.75,False,2018-01-16
1175,2,Steak Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",22.96,11.48,False,2018-01-14
1176,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-03
1176,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-03
1176,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]",11.89,11.89,False,2018-01-03
1176,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole]]",11.25,11.25,False,2018-01-03
1177,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]",8.49,8.49,False,2018-01-14
1177,1,Side of Chips,,1.69,1.69,False,2018-01-14
1177,1,Canned Soda,[Sprite],1.09,1.09,False,2018-01-14
1178,1,Barbacoa Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-29
1178,1,Steak Crispy Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-29
1179,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",9.25,9.25,False,2018-01-20
1179,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-20
1180,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",9.25,9.25,False,2018-01-05
1180,1,Chips and Roasted Chili Corn Salsa,,2.95,2.95,False,2018-01-05
1181,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), Black Beans]",8.49,8.49,False,2018-01-08
1181,1,Chips and Guacamole,,3.99,3.99,False,2018-01-08
1182,1,Steak Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-16
1182,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]",8.49,8.49,False,2018-01-16
1182,3,Chips and Tomatillo-Red Chili Salsa,,7.17,2.39,False,2018-01-16
1182,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]",8.49,8.49,False,2018-01-16
1182,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese]]",8.99,8.99,False,2018-01-16
1183,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",17.5,8.75,False,2018-01-25
1184,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-30
